"Commodity-wise, Market-wise Daily Report on : 30/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Karhi,15.67,Tonnes,NR,Other,1810,1990,1950,Rs/Quintal
Kasrawad,32.3,Tonnes,NR,Local,2040,2065,2055,Rs/Quintal
Katni,183.2,Tonnes,NR,Local,1900,1980,1945,Rs/Quintal
,,,NR,Lokwan,1981,2021,2002,Rs/Quintal
Kesli,200,Tonnes,NR,Other,1860,1875,1870,Rs/Quintal
Khachrod,7.7,Tonnes,NR,Lokwan,1961,2135,2101,Rs/Quintal
Khandwa,37.1,Tonnes,NR,Lok-1,1851,2092,2025,Rs/Quintal
Khargone,50,Tonnes,NR,Other,2080,2150,2130,Rs/Quintal
Khategaon,16.2,Tonnes,NR,Other,1920,1990,1940,Rs/Quintal
Khilchipur,6.8,Tonnes,NR,147 Average,1978,1983,1980,Rs/Quintal
Khirakiya,16.1,Tonnes,NR,147 Average,1940,1956,1954,Rs/Quintal
Khurai,5,Tonnes,NR,MP Sharbati,1826,2625,2050,Rs/Quintal
Kolaras,2.5,Tonnes,NR,Other,1966,1966,1966,Rs/Quintal
Kotma,4,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Kukshi,34.17,Tonnes,NR,Other,1950,2195,2126,Rs/Quintal
Kumbhraj,11.7,Tonnes,NR,Medium,1935,2070,1975,Rs/Quintal
Kurawar,32.3,Tonnes,NR,Lok -1 (Nilami Rate),1600,2200,1900,Rs/Quintal
Lashkar,1.2,Tonnes,NR,Mill Quality,1980,2045,2005,Rs/Quintal
Lateri,2.1,Tonnes,NR,Deshi,1910,2590,2330,Rs/Quintal
LavKush Nagar(Laundi),20,Tonnes,NR,Other,1820,1850,1835,Rs/Quintal
Loharda,0.3,Tonnes,NR,Lokwan,1951,1951,1951,Rs/Quintal
Maksudangarh,14.1,Tonnes,NR,Other,1890,2021,1995,Rs/Quintal
Malthone,5,Tonnes,NR,Dara Mill Quality,1850,1850,1850,Rs/Quintal
Manasa,148,Tonnes,NR,Other,2001,2201,2101,Rs/Quintal
Manawar,32.1,Tonnes,NR,Lokwan,2050,2090,2075,Rs/Quintal
Mandla,29.76,Tonnes,NR,Other,1840,2000,2000,Rs/Quintal
Mandsaur,55,Tonnes,NR,147 Average,1952,2222,1990,Rs/Quintal
Mehgaon,3,Tonnes,NR,Other,1910,1920,1915,Rs/Quintal
Mhow,8.3,Tonnes,NR,Other,1941,2251,2095,Rs/Quintal
Morena,5.1,Tonnes,NR,Lokwan,1912,1950,1950,Rs/Quintal
Mungawali,0.9,Tonnes,NR,Lokwan,2030,2200,2200,Rs/Quintal
Nagod,47.4,Tonnes,NR,Mill Quality,1890,1951,1900,Rs/Quintal
Nalkehda,2.8,Tonnes,NR,Other,1981,1985,1981,Rs/Quintal
Narsinghgarh,36.3,Tonnes,NR,147 Average,1930,2130,1980,Rs/Quintal
Narsinghpur,9.8,Tonnes,NR,Other,1835,1853,1845,Rs/Quintal
Nasrullaganj,18.9,Tonnes,NR,Other,1900,2071,1965,Rs/Quintal
Naugaon,545.67,Tonnes,NR,Dara,1600,1900,1850,Rs/Quintal
Neemuch,132.5,Tonnes,NR,147 Average,1936,2221,2111,Rs/Quintal
Niwadi,44,Tonnes,NR,Lokwan,1900,1970,1935,Rs/Quintal
Obedullaganj,48,Tonnes,NR,Lokwan,1900,2110,2000,Rs/Quintal
Paatan,6.7,Tonnes,NR,Lokwan,1780,2125,1900,Rs/Quintal
Pachaur,50.91,Tonnes,NR,147 Average,1939,2016,1980,Rs/Quintal
Panna,32.5,Tonnes,NR,Other,1808,1841,1834,Rs/Quintal
Petlawad,15.3,Tonnes,NR,147 Average,1980,1980,1980,Rs/Quintal
Pipariya,29.9,Tonnes,NR,Other,1830,2011,1867,Rs/Quintal
Piplya,3,Tonnes,NR,Lok -1 (Nilami Rate),1921,2062,2010,Rs/Quintal
Rajgarh,41.1,Tonnes,NR,147 Average,1800,2121,2030,Rs/Quintal
Rajnagar,29.7,Tonnes,NR,Mill Quality,1750,1850,1800,Rs/Quintal
Ramnagar,35,Tonnes,NR,1482,1910,1915,1912,Rs/Quintal
Ratlam,46,Tonnes,NR,Lok-1,1951,2216,2101,Rs/Quintal
Rehati,0.9,Tonnes,NR,Local,1850,1850,1850,Rs/Quintal
Rehli,280,Tonnes,NR,Other,1700,1900,1800,Rs/Quintal
Rewa,17.9,Tonnes,NR,Other,1921,1990,1968,Rs/Quintal
Sabalgarh,1.3,Tonnes,NR,Deshi,2081,2081,2081,Rs/Quintal
Sailana,2.6,Tonnes,NR,Other,1802,2230,2000,Rs/Quintal
Sanawad,11.1,Tonnes,NR,Lokwan,2020,2095,2035,Rs/Quintal
Sanwer,2.8,Tonnes,NR,Other,1950,2001,1950,Rs/Quintal
Sarangpur,4,Tonnes,NR,Other,1910,1982,1980,Rs/Quintal
Satna,92,Tonnes,NR,Other,1950,2200,2100,Rs/Quintal
Sehore,89.2,Tonnes,NR,Lokwan,1801,2125,2085,Rs/Quintal
,,,NR,MP Sharbati,1975,2946,2400,Rs/Quintal
Sendhwa,15.1,Tonnes,NR,Lok-1,2010,2080,2045,Rs/Quintal
Sevda,26.4,Tonnes,NR,Mill Quality,1860,1920,1900,Rs/Quintal
Shahagarh,45,Tonnes,NR,Other,1800,1900,1880,Rs/Quintal
Shahdol,11,Tonnes,NR,Other,1890,1902,1895,Rs/Quintal
Shahpura(Jabalpur),10.32,Tonnes,NR,Other,1810,1825,1820,Rs/Quintal
Shajapur,12.5,Tonnes,NR,Other,2021,2130,2077,Rs/Quintal
Shamgarh,19.61,Tonnes,NR,Other,1920,2061,1990,Rs/Quintal
Shamshabad,2.7,Tonnes,NR,Lok -1 (Nilami Rate),1750,2000,1940,Rs/Quintal
Sheopurbadod,1.7,Tonnes,NR,Other,1905,1935,1905,Rs/Quintal
Sheopurkalan,4.3,Tonnes,NR,Other,1951,1969,1966,Rs/Quintal
Shujalpur,6.63,Tonnes,NR,Other,2000,2102,2050,Rs/Quintal
Shyampur,3.8,Tonnes,NR,MP Lokwan,1990,2055,2000,Rs/Quintal
Sidhi,15,Tonnes,NR,Deshi,1794,1796,1795,Rs/Quintal
Sihora,18.8,Tonnes,NR,Lokwan,1971,1971,1971,Rs/Quintal
,,,NR,Other,1971,1996,1986,Rs/Quintal
Silvani,70,Tonnes,NR,147 Average,1866,1900,1888,Rs/Quintal
Simariya,1.13,Tonnes,NR,White,1860,1860,1860,Rs/Quintal
Singroli,65,Tonnes,NR,Other,1800,1850,1850,Rs/Quintal
Siroli,4.1,Tonnes,NR,Mill Quality,1925,1955,1930,Rs/Quintal
Sitmau,0.2,Tonnes,NR,Other,2095,2095,2095,Rs/Quintal
Sonkatch,18.1,Tonnes,NR,Other,1920,2162,2040,Rs/Quintal
Soyatkalan,30,Tonnes,NR,Other,1970,1990,1985,Rs/Quintal
Suthalia,3.5,Tonnes,NR,Lokwan,1905,1910,1905,Rs/Quintal
Taal,6.63,Tonnes,NR,Medium,2013,2250,2128,Rs/Quintal
Thandla,4.62,Tonnes,NR,147 Average,1920,1950,1935,Rs/Quintal
Tikamgarh,67.3,Tonnes,NR,Other,1885,1990,1935,Rs/Quintal
Timarni,12.8,Tonnes,NR,Mill Quality,1988,2000,1995,Rs/Quintal
Udaipura,1.6,Tonnes,NR,Lokwan,1800,1860,1830,Rs/Quintal
Ujjain,102.8,Tonnes,NR,Lokwan,1061,2291,1996,Rs/Quintal
Umariya,73.85,Tonnes,NR,Other,1850,1854,1851,Rs/Quintal
Vidisha,176,Tonnes,NR,Lokwan,1800,2111,2050,Rs/Quintal
,,,NR,Sharbati,2300,2850,2700,Rs/Quintal
Maharashtra,,,,,,,,
Ahmedpur,NR,Tonnes,NR,Other,1850,1850,1850,Rs/Quintal
Akola,3,Tonnes,NR,Sharbati,2500,2800,2600,Rs/Quintal
Amalner,1,Tonnes,NR,Other,1950,2200,2200,Rs/Quintal
Ambad (Vadigodri),1,Tonnes,NR,Other,1991,2661,2371,Rs/Quintal
Aurad Shahajani,NR,Tonnes,NR,Maharashtra 2189,1850,1850,1850,Rs/Quintal
Barshi,1,Tonnes,NR,Other,1950,3040,2900,Rs/Quintal
Beed,NR,Tonnes,NR,Other,2368,2368,2368,Rs/Quintal
Chalisgaon,3,Tonnes,NR,Maharashtra 2189,1600,2700,1950,Rs/Quintal
Chikali,3,Tonnes,NR,Other,1500,2051,1775,Rs/Quintal
Chopada,2,Tonnes,NR,Other,1853,2100,1941,Rs/Quintal
Deoulgaon Raja,1,Tonnes,NR,Other,2000,2101,2000,Rs/Quintal
Devala,NR,Tonnes,NR,Maharashtra 2189,1900,2390,2390,Rs/Quintal
Dhamngaon-Railway,5,Tonnes,NR,Other,2210,2260,2230,Rs/Quintal
Dhule,17,Tonnes,NR,Other,2050,2275,2150,Rs/Quintal
Dondaicha,7,Tonnes,NR,Other,1800,2130,2000,Rs/Quintal
Gangakhed,2,Tonnes,NR,Bansi,1810,1900,1860,Rs/Quintal
Gangapur,1,Tonnes,NR,Other,1931,2245,2000,Rs/Quintal
Gevrai,5,Tonnes,NR,Other,1775,2490,2150,Rs/Quintal
Hinganghat,2,Tonnes,NR,Other,1531,1953,1600,Rs/Quintal
Hingoli,1,Tonnes,NR,Sharbati,1870,1870,1870,Rs/Quintal
Jalana,2,Tonnes,NR,Other,1900,2125,2000,Rs/Quintal
Kaij,NR,Tonnes,NR,Other,1900,1900,1900,Rs/Quintal
Kalamb(Osmanabad),NR,Tonnes,NR,Maharashtra 2189,2400,2900,2400,Rs/Quintal
Kannad,2,Tonnes,NR,Other,2350,2450,2400,Rs/Quintal
Karanja,3,Tonnes,NR,Other,1900,2175,1950,Rs/Quintal
Katol,NR,Tonnes,NR,Other,2136,2136,2136,Rs/Quintal
Khamgaon,4,Tonnes,NR,Other,1800,1925,1862,Rs/Quintal
Kopargaon,7,Tonnes,NR,Other,1841,2312,2181,Rs/Quintal
Lasalgaon,4,Tonnes,NR,Maharashtra 2189,2060,2500,2285,Rs/Quintal
Lasalgaon(Niphad),5,Tonnes,NR,Maharashtra 2189,2061,2182,2111,Rs/Quintal
Lasur Station,3,Tonnes,NR,Other,1951,2651,2300,Rs/Quintal
Latur,46,Tonnes,NR,Maharashtra 2189,2050,2930,2600,Rs/Quintal
Lonar,3,Tonnes,NR,Other,1900,1930,1915,Rs/Quintal
Majalgaon,2,Tonnes,NR,Other,1900,2826,2451,Rs/Quintal
Malegaon,2,Tonnes,NR,Other,1800,2539,2361,Rs/Quintal
Malkapur,2,Tonnes,NR,Other,1950,2350,2090,Rs/Quintal
Mangrulpeer,NR,Tonnes,NR,Kalyan,1900,1900,1900,Rs/Quintal
Manmad,NR,Tonnes,NR,Other,1950,2100,1950,Rs/Quintal
Mantha,1,Tonnes,NR,Other,1849,2250,2200,Rs/Quintal
Manwat,1,Tonnes,NR,Other,2000,2352,2350,Rs/Quintal
Mehekar,3,Tonnes,NR,Other,1925,2150,2000,Rs/Quintal
Morshi,7,Tonnes,NR,Other,2000,2300,2150,Rs/Quintal
Mumbai,669,Tonnes,NR,Other,2500,3900,3200,Rs/Quintal
Nagpur,5,Tonnes,NR,Other,2000,2081,2060,Rs/Quintal
,,,NR,Sharbati,2600,2900,2825,Rs/Quintal
Nandgaon,1,Tonnes,NR,Maharashtra 2189,2071,2086,2086,Rs/Quintal
Nandurbar,1,Tonnes,NR,Maharashtra 2189,2050,2276,2150,Rs/Quintal
,,,NR,Other,1970,2070,2025,Rs/Quintal
Pachora,1,Tonnes,NR,Other,1721,2201,1901,Rs/Quintal
Paithan,2,Tonnes,NR,Bansi,1972,2545,2300,Rs/Quintal
Partur,1,Tonnes,NR,Maharashtra 2189,2151,2426,2300,Rs/Quintal
Pune,11,Tonnes,NR,Sharbati,3750,4100,3950,Rs/Quintal
Rahata,1,Tonnes,NR,Other,2015,2375,2300,Rs/Quintal
Rahuri,1,Tonnes,NR,Other,1900,2300,2100,Rs/Quintal
Rahuri(Vambori),NR,Tonnes,NR,Other,2370,2370,2370,Rs/Quintal
Raver,1,Tonnes,NR,Other,1985,2151,2075,Rs/Quintal
Sakri,1,Tonnes,NR,Other,1670,2100,1980,Rs/Quintal
Sangamner,1,Tonnes,NR,Other,2100,2190,2145,Rs/Quintal
Satana,2,Tonnes,NR,Other,1801,2491,2200,Rs/Quintal
Savner,1,Tonnes,NR,Other,2029,2029,2029,Rs/Quintal
Shahada,2,Tonnes,NR,Other,1900,2200,2152,Rs/Quintal
Shegaon,1,Tonnes,NR,Other,1750,2000,1750,Rs/Quintal
Shevgaon,1,Tonnes,NR,Maharashtra 2189,1800,2100,1800,Rs/Quintal
Shirpur,4,Tonnes,NR,Other,1891,2400,2140,Rs/Quintal
Shrirampur,5,Tonnes,NR,Other,2000,2316,2200,Rs/Quintal
Shrirampur(Belapur),1,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Sindi(Selu),1,Tonnes,NR,Other,1900,1945,1935,Rs/Quintal
Sinner,NR,Tonnes,NR,Other,2168,2406,2280,Rs/Quintal
Solapur,79,Tonnes,NR,Sharbati,2435,2925,2565,Rs/Quintal
Tasgaon,5,Tonnes,NR,Other,2380,2560,2460,Rs/Quintal
Tumsar,NR,Tonnes,NR,Other,2090,2090,2090,Rs/Quintal
Ulhasnagar,19,Tonnes,NR,Other,2100,2300,2200,Rs/Quintal
Vaijpur,2,Tonnes,NR,Other,1971,2586,2200,Rs/Quintal
Vasai,30,Tonnes,NR,Other,1895,2480,2150,Rs/Quintal
Washim,15,Tonnes,NR,Maharashtra 2189,1850,2250,2000,Rs/Quintal
Odisha,,,,,,,,
Bonai,0.5,Tonnes,NR,Other,1735,3000,3000,Rs/Quintal
Rajasthan,,,,,,,,
Aklera,20,Tonnes,NR,Other,1995,2019,2007,Rs/Quintal
Alwar,11.8,Tonnes,NR,Other,1960,1980,1970,Rs/Quintal
Anoopgarh,0.5,Tonnes,NR,Dara,1970,1970,1970,Rs/Quintal
Anta,1.3,Tonnes,NR,Other,1945,1960,1952,Rs/Quintal
Atru,1.7,Tonnes,NR,Other,1841,2061,1951,Rs/Quintal
Atru(Kawai Salpura),2.5,Tonnes,NR,Other,1991,2025,2008,Rs/Quintal
Badrisadri,62,Tonnes,NR,Other,2000,2146,2071,Rs/Quintal
Bandikui,5.8,Tonnes,NR,Other,2050,2071,2061,Rs/Quintal
Baran,59.4,Tonnes,NR,Other,1870,2046,1963,Rs/Quintal
Bayana,4.8,Tonnes,NR,Other,2034,2034,2034,Rs/Quintal
Beawar,0.6,Tonnes,NR,Other,2100,2400,2250,Rs/Quintal
Begu,290,Tonnes,NR,Other,1750,1930,1860,Rs/Quintal
Bharatpur,24.1,Tonnes,NR,Other,1891,2080,1986,Rs/Quintal
Bharatpur(Kumer),1,Tonnes,NR,Other,2020,2020,2020,Rs/Quintal
Bhawani Mandi,3.5,Tonnes,NR,Other,1900,1964,1932,Rs/Quintal
Bijay Nagar,3.8,Tonnes,NR,Other,1985,2151,2050,Rs/Quintal
Bundi,55,Tonnes,NR,Other,1931,2181,2056,Rs/Quintal
Chaksu,1.8,Tonnes,NR,Other,1875,2126,2050,Rs/Quintal
Chhabra,3.5,Tonnes,NR,Other,1955,2036,1996,Rs/Quintal
DEI(Bundi),2,Tonnes,NR,Other,1996,1996,1996,Rs/Quintal
Deoli,6.5,Tonnes,NR,Other,1950,2050,2000,Rs/Quintal
Dholpur,11,Tonnes,NR,Other,1960,2020,1990,Rs/Quintal
Gajsinghpur,0.6,Tonnes,NR,Other,1950,1950,1950,Rs/Quintal
Gangapur City,5.2,Tonnes,NR,Other,1987,2030,2008,Rs/Quintal
Gangapurcity(Old Lal mandi),1.5,Tonnes,NR,Other,1989,2043,2016,Rs/Quintal
Hindoun,3.1,Tonnes,NR,Other,1925,2052,1939,Rs/Quintal
Itawa,38,Tonnes,NR,Other,1881,2108,1994,Rs/Quintal
Jhalarapatan,11,Tonnes,NR,Other,1996,1996,1996,Rs/Quintal
Kapasan,1.2,Tonnes,NR,Lokwan,1810,2000,1935,Rs/Quintal
Keshoraipatan,4.7,Tonnes,NR,Other,1950,2049,1999.5,Rs/Quintal
Khairthal,4.7,Tonnes,NR,Other,1900,1960,1930,Rs/Quintal
Khanpur,11,Tonnes,NR,Other,1950,2123,2123,Rs/Quintal
Khedh(Bodaramev),16.8,Tonnes,NR,Other,2000,2085,2000,Rs/Quintal
Khedli(laxmangarh),8.6,Tonnes,NR,Other,1951,2000,1980,Rs/Quintal
Kherli,18.6,Tonnes,NR,Other,1920,2130,2005,Rs/Quintal
Kishangarh Renwal,0.5,Tonnes,NR,Other,1800,1800,1800,Rs/Quintal
Kota,141.5,Tonnes,NR,Other,2001,2151,2070,Rs/Quintal
Kuchaman City,2,Tonnes,NR,Other,2200,2200,2200,Rs/Quintal
Lalsot,12,Tonnes,NR,Other,1900,2041,2035,Rs/Quintal
Lalsot(Mandabari),16.8,Tonnes,NR,Other,1935,2018,1976,Rs/Quintal
Madanganj Kishanganj,1.1,Tonnes,NR,Other,1600,2000,1800,Rs/Quintal
Mahua Mandabar(Mahua),7.7,Tonnes,NR,Other,1910,2012,1961,Rs/Quintal
Mandalgarh,3,Tonnes,NR,Local,1700,1750,1735,Rs/Quintal
Nadwai,17.6,Tonnes,NR,Other,2000,2041,2020,Rs/Quintal
Nagar,3,Tonnes,NR,Other,2000,2070,2035,Rs/Quintal
Nimbahera,60,Tonnes,NR,Other,1920,2180,2000,Rs/Quintal
Niwai,1.3,Tonnes,NR,Other,1900,2100,2000,Rs/Quintal
Padampur,0.5,Tonnes,NR,Other,1921,1921,1921,Rs/Quintal
Pratapgarh,17.5,Tonnes,NR,Other,1966,2086,2026,Rs/Quintal
Raisingh Nagar,2.5,Tonnes,NR,Other,1961,2000,1995,Rs/Quintal
Ramaganj Mandi,2.6,Tonnes,NR,Other,1825,2200,2025,Rs/Quintal
Sadulshahar,0.6,Tonnes,NR,Other,1900,1900,1900,Rs/Quintal
Sawai Madhopur,10.4,Tonnes,NR,Other,1994,2113,2050,Rs/Quintal
Sriganganagar,0.3,Tonnes,NR,Other,1921,1921,1921,Rs/Quintal
Tonk,15.4,Tonnes,NR,Deshi,1992,2042,2017,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achnera,2.5,Tonnes,NR,Dara,1850,1950,1900,Rs/Quintal
Agra,122,Tonnes,NR,Dara,2040,2070,2055,Rs/Quintal
Ait,2.2,Tonnes,NR,Dara,2050,2050,2050,Rs/Quintal
Ajuha,24,Tonnes,NR,Dara,1875,1925,1900,Rs/Quintal
Akbarpur,94,Tonnes,NR,Dara,1840,1920,1880,Rs/Quintal
Aliganj,9,Tonnes,NR,Dara,1800,1900,1850,Rs/Quintal
Aligarh,70,Tonnes,NR,Dara,1960,1980,1970,Rs/Quintal
Allahabad,30,Tonnes,NR,Dara,1760,2250,1850,Rs/Quintal
Amroha,0.2,Tonnes,NR,Other,1740,1750,1745,Rs/Quintal
Anandnagar,19,Tonnes,NR,Dara,1700,1850,1790,Rs/Quintal
Atarra,15,Tonnes,NR,Dara,1800,2000,1900,Rs/Quintal
Auraiya,20,Tonnes,NR,Dara,1900,2100,1990,Rs/Quintal
Awagarh,12,Tonnes,NR,Dara,1900,2000,1950,Rs/Quintal
Azamgarh,120,Tonnes,NR,Dara,1835,1855,1845,Rs/Quintal
Babrala,8.3,Tonnes,NR,Dara,1625,1870,1790,Rs/Quintal
Bachranwa,40,Tonnes,NR,Dara,1810,1830,1825,Rs/Quintal
Badayoun,12,Tonnes,NR,Dara,1860,1960,1950,Rs/Quintal
Badda,25,Tonnes,NR,147 Average,1800,1900,1900,Rs/Quintal
Bahraich,263.2,Tonnes,NR,Dara,1725,1815,1800,Rs/Quintal
Ballia,80,Tonnes,NR,Dara,1760,1880,1820,Rs/Quintal
Balrampur,12,Tonnes,NR,Dara,1850,1900,1875,Rs/Quintal
Banda,30,Tonnes,NR,Dara,1900,2000,1950,Rs/Quintal
Bangarmau,125.7,Tonnes,NR,Dara,1900,1950,1925,Rs/Quintal
Banthara,103,Tonnes,NR,Dara,1800,2000,1900,Rs/Quintal
Baraut,0.2,Tonnes,NR,Other,1750,1850,1800,Rs/Quintal
Bareilly,24,Tonnes,NR,Dara,1875,1950,1910,Rs/Quintal
Barhaj,50,Tonnes,NR,Dara,1860,1880,1870,Rs/Quintal
Basti,6,Tonnes,NR,Dara,1810,1840,1825,Rs/Quintal
Bewar,4,Tonnes,NR,Dara,1740,1890,1790,Rs/Quintal
Bharthna,35,Tonnes,NR,Dara,1950,2025,1980,Rs/Quintal
Bharuasumerpur,6,Tonnes,NR,Dara,1800,1900,1850,Rs/Quintal
Bilsi,13,Tonnes,NR,Dara,1850,1950,1900,Rs/Quintal
Bindki,300,Tonnes,NR,Dara,1850,2000,1940,Rs/Quintal
Buland Shahr,19,Tonnes,NR,Dara,1960,1985,1975,Rs/Quintal
Chandausi,28,Tonnes,NR,Dara,1840,1940,1890,Rs/Quintal
Chandoli,12,Tonnes,NR,Dara,1815,1915,1865,Rs/Quintal
Charkhari,2.2,Tonnes,NR,147 Average,1800,1850,1825,Rs/Quintal
Charra,25,Tonnes,NR,Dara,1950,2025,1980,Rs/Quintal
Chhibramau(Kannuj),5,Tonnes,NR,Dara,1870,1900,1880,Rs/Quintal
Chirgaon,2,Tonnes,NR,Dara,1800,1890,1845,Rs/Quintal
Chorichora,11,Tonnes,NR,Dara,1800,1900,1835,Rs/Quintal
Choubepur,28,Tonnes,NR,Dara,1910,2010,1960,Rs/Quintal
Dankaur,0.07,Tonnes,NR,Dara,1850,1965,1900,Rs/Quintal
Devariya,63.5,Tonnes,NR,Dara,1800,1820,1810,Rs/Quintal
Dhanura,0.5,Tonnes,NR,Dara,1735,1735,1735,Rs/Quintal
Divai,0.5,Tonnes,NR,Dara,1730,1736,1735,Rs/Quintal
Doharighat,1.5,Tonnes,NR,Dara,1600,1800,1735,Rs/Quintal
Etah,40,Tonnes,NR,Dara,1940,1980,1960,Rs/Quintal
Etawah,30,Tonnes,NR,Dara,1970,2070,2020,Rs/Quintal
Faizabad,40,Tonnes,NR,Dara,1950,2000,1980,Rs/Quintal
Farukhabad,10,Tonnes,NR,Dara,1950,1970,1960,Rs/Quintal
Fatehabad,18,Tonnes,NR,Dara,1950,2020,2000,Rs/Quintal
Fatehpur,33,Tonnes,NR,Dara,1900,1950,1920,Rs/Quintal
Fatehpur Sikri,5.5,Tonnes,NR,Dara,1860,1940,1905,Rs/Quintal
Gadaura,12,Tonnes,NR,Other,1700,1800,1735,Rs/Quintal
Gangoh,4.2,Tonnes,NR,Dara,1775,1815,1800,Rs/Quintal
Ganjdudwara,14.3,Tonnes,NR,Dara,1800,1850,1830,Rs/Quintal
Gazipur,30,Tonnes,NR,Dara,1860,1900,1880,Rs/Quintal
Ghaziabad,240.5,Tonnes,NR,Dara,2030,2070,2050,Rs/Quintal
Gonda,110,Tonnes,NR,Dara,1890,1910,1900,Rs/Quintal
Gorakhpur,37.5,Tonnes,NR,Dara,1775,1900,1825,Rs/Quintal
Gurusarai,6.5,Tonnes,NR,Dara,1785,1900,1850,Rs/Quintal
Hamirpur,65,Tonnes,NR,Dara,1800,1900,1850,Rs/Quintal
Hapur,80,Tonnes,NR,Dara,1900,2060,1980,Rs/Quintal
Hardoi,200,Tonnes,NR,Dara,1900,1960,1940,Rs/Quintal
Hargaon (Laharpur),9,Tonnes,NR,147 Average,1840,1850,1845,Rs/Quintal
Jafarganj,65,Tonnes,NR,Dara,1940,2000,1970,Rs/Quintal
Jagnair,11,Tonnes,NR,Dara,1850,1950,1900,Rs/Quintal
Jahangirabad,7,Tonnes,NR,Dara,1945,1955,1950,Rs/Quintal
Jalaun,5.6,Tonnes,NR,Dara,1900,1980,1951,Rs/Quintal
Jangipura,25,Tonnes,NR,Dara,1850,1890,1870,Rs/Quintal
Jasra,55,Tonnes,NR,Dara,1800,1900,1850,Rs/Quintal
Jaunpur,60,Tonnes,NR,Dara,1875,1925,1900,Rs/Quintal
Jhansi,14,Tonnes,NR,Dara,1800,1900,1870,Rs/Quintal
Jhijhank,166,Tonnes,NR,Dara,1715,1735,1725,Rs/Quintal
Kadaura,3.5,Tonnes,NR,147 Average,1850,1900,1875,Rs/Quintal
Kamlaganj,17,Tonnes,NR,Dara,1800,1850,1820,Rs/Quintal
Kannauj,34,Tonnes,NR,Dara,1850,1950,1900,Rs/Quintal
Kanpur(Grain),460,Tonnes,NR,Dara,1900,1960,1925,Rs/Quintal
Karvi,17,Tonnes,NR,Dara,1925,1970,1950,Rs/Quintal
Kasganj,20,Tonnes,NR,Dara,1900,1980,1950,Rs/Quintal
Kayamganj,20,Tonnes,NR,Dara,2010,2030,2020,Rs/Quintal
Khaga,24.4,Tonnes,NR,Dara,1960,1970,1965,Rs/Quintal
Khairagarh,12,Tonnes,NR,Dara,1850,1950,1900,Rs/Quintal
Khurja,9,Tonnes,NR,Dara,1935,2000,1975,Rs/Quintal
Kishunpur,28,Tonnes,NR,Dara,1750,1950,1850,Rs/Quintal
Kopaganj,31,Tonnes,NR,Dara,1800,1900,1850,Rs/Quintal
Kosikalan,25,Tonnes,NR,Dara,2000,2030,2018,Rs/Quintal
Kurara,33.7,Tonnes,NR,Dara,1950,2050,2000,Rs/Quintal
Lakhimpur,330,Tonnes,NR,Dara,1800,1850,1810,Rs/Quintal
Lalitpur,140,Tonnes,NR,Dara,1900,2000,1950,Rs/Quintal
Lucknow,69,Tonnes,NR,Dara,1900,1980,1940,Rs/Quintal
Madhoganj,79,Tonnes,NR,Dara,1925,2000,1975,Rs/Quintal
Madhogarh,3,Tonnes,NR,Other,1900,1940,1920,Rs/Quintal
Maharajganj,10,Tonnes,NR,Dara,1800,1900,1850,Rs/Quintal
Mahoba,22.6,Tonnes,NR,Other,1850,1920,1890,Rs/Quintal
Mainpuri,61.5,Tonnes,NR,Dara,NR,NR,1961,Rs/Quintal
Mathura,30,Tonnes,NR,Dara,1720,1920,1820,Rs/Quintal
Mau,31,Tonnes,NR,Dara,1800,1900,1850,Rs/Quintal
Mau(Chitrakut),31,Tonnes,NR,147 Average,1875,1925,1900,Rs/Quintal
Maudaha,8,Tonnes,NR,Dara,1900,2025,1940,Rs/Quintal
Mauranipur,7,Tonnes,NR,Dara,1750,1900,1860,Rs/Quintal
Meerut,40,Tonnes,NR,Dara,1935,2000,1975,Rs/Quintal
Mehmoodabad,35,Tonnes,NR,Dara,1990,2050,2020,Rs/Quintal
Mehrauni,20,Tonnes,NR,147 Average,1700,1850,1750,Rs/Quintal
Mirzapur,3.5,Tonnes,NR,Dara,1910,1960,1930,Rs/Quintal
Mohamadabad,5,Tonnes,NR,Dara,1800,1850,1825,Rs/Quintal
Mugrabaadshahpur,40,Tonnes,NR,Medium,1800,1900,1850,Rs/Quintal
Muradabad,14,Tonnes,NR,Hybrid,1840,1900,1860,Rs/Quintal
Muskara,9,Tonnes,NR,Dara,1950,2040,1980,Rs/Quintal
Muzzafarnagar,13,Tonnes,NR,Dara,1735,1980,1960,Rs/Quintal
Naanpara,24,Tonnes,NR,Dara,1825,1880,1855,Rs/Quintal
Nanuta,1,Tonnes,NR,Dara,1800,2000,1900,Rs/Quintal
Naugarh,37.5,Tonnes,NR,Dara,1800,1850,1830,Rs/Quintal
Nautnava,1.5,Tonnes,NR,Dara,1750,1850,1790,Rs/Quintal
Paliakala,16,Tonnes,NR,Dara,1800,1850,1815,Rs/Quintal
Panchpedwa,12,Tonnes,NR,Dara,1920,1970,1950,Rs/Quintal
Partaval,40,Tonnes,NR,Dara,1750,1825,1800,Rs/Quintal
