"Commodity-wise, Market-wise Daily Report on : 21/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Rura,5,Tonnes,NR,Ankola,4400,5600,4800,Rs/Quintal
Shahjahanpur,3.8,Tonnes,NR,Green (Whole),5400,5500,5470,Rs/Quintal
West Bengal,,,,,,,,
Asansol,11.4,Tonnes,NR,Green Gram Dhall-I,7300,7700,7500,Rs/Quintal
,,,NR,Other,6800,7200,7000,Rs/Quintal
English Bazar,7.6,Tonnes,NR,Small (Split),7200,7400,7300,Rs/Quintal
Siliguri,30,Tonnes,NR,Other,6500,7500,7000,Rs/Quintal
Green Gram Dal (Moong Dal),,,,,,,,
Assam,,,,,,,,
Goalpara,8.6,Tonnes,NR,Green Gram Dal,7000,7500,7300,Rs/Quintal
Jharkhand,,,,,,,,
Pakur,0.03,Tonnes,NR,Green Gram Dal,6800,7000,6900,Rs/Quintal
Karnataka,,,,,,,,
Bangalore,164,Tonnes,NR,Green Gram Dal,7300,7700,7500,Rs/Quintal
Shimoga,1,Tonnes,NR,Green Gram Dal,7500,8000,7750,Rs/Quintal
Madhya Pradesh,,,,,,,,
Indore,4.6,Tonnes,NR,Green Gram Dal,4405,4765,4600,Rs/Quintal
Maharashtra,,,,,,,,
Mumbai,107,Tonnes,NR,Other,6700,8200,7500,Rs/Quintal
Manipur,,,,,,,,
Bishenpur,0.2,Tonnes,NR,Green Gram Dal,NR,9300,9300,Rs/Quintal
Imphal,4.9,Tonnes,NR,Green Gram Dal,NR,9000,9000,Rs/Quintal
Lamlong Bazaar,0.1,Tonnes,NR,Green Gram Dal,NR,8200,8200,Rs/Quintal
Thoubal,0.4,Tonnes,NR,Green Gram Dal,NR,9000,9000,Rs/Quintal
Rajasthan,,,,,,,,
Sriganganagar,7.2,Tonnes,NR,Green Gram Dal,4775,5251,5180,Rs/Quintal
Uttar Pradesh,,,,,,,,
Agra,10,Tonnes,NR,Green Gram Dal,6800,7000,6900,Rs/Quintal
Aligarh,4,Tonnes,NR,Green Gram Dal,6750,6950,6850,Rs/Quintal
Azamgarh,1.1,Tonnes,NR,Green Gram Dal,6350,6450,6400,Rs/Quintal
Bharthna,0.5,Tonnes,NR,Green Gram Dal,6200,6600,6400,Rs/Quintal
Bindki,1.5,Tonnes,NR,Green Gram Dal,6450,6650,6520,Rs/Quintal
Buland Shahr,1.3,Tonnes,NR,Green Gram Dal,6000,6500,6320,Rs/Quintal
Dadri,12,Tonnes,NR,Green Gram Dal,6200,6400,6300,Rs/Quintal
Etawah,2.5,Tonnes,NR,Green Gram Dal,6200,6600,6400,Rs/Quintal
Fatehpur,0.9,Tonnes,NR,Green Gram Dal,6750,6900,6810,Rs/Quintal
Haathras,6,Tonnes,NR,Green Gram Dal,6400,6800,6650,Rs/Quintal
Jahangirabad,0.8,Tonnes,NR,Green Gram Dal,6400,6450,6425,Rs/Quintal
Khurja,4.5,Tonnes,NR,Green Gram Dal,6275,6430,6365,Rs/Quintal
Lucknow,26,Tonnes,NR,Green Gram Dal,7000,7200,7150,Rs/Quintal
Saharanpur,2.3,Tonnes,NR,Green Gram Dal,6210,6435,6330,Rs/Quintal
West Bengal,,,,,,,,
Ramkrishanpur(Howrah),1.8,Tonnes,NR,Green Gram Dal,7600,8000,7800,Rs/Quintal
Green Peas,,,,,,,,
Assam,,,,,,,,
North Lakhimpur,1.5,Tonnes,NR,Green Peas,5800,6200,6000,Rs/Quintal
Chattisgarh,,,,,,,,
Bhatapara,0.8,Tonnes,NR,Other,3500,3700,3660,Rs/Quintal
Gujarat,,,,,,,,
Dahod,0.4,Tonnes,NR,Other,3000,3200,3100,Rs/Quintal
Haryana,,,,,,,,
Narnaund,0.8,Tonnes,NR,Green Peas,1600,1800,1700,Rs/Quintal
Uklana,1.4,Tonnes,NR,Green Peas,1300,1500,1500,Rs/Quintal
Karnataka,,,,,,,,
Bangalore,49,Tonnes,NR,Green Peas,6800,7000,6900,Rs/Quintal
Kerala,,,,,,,,
Munnar,0.5,Tonnes,NR,Gemin Peas Dal,4000,5000,4500,Rs/Quintal
Palakkad,1,Tonnes,NR,Green Peas,7500,8000,7800,Rs/Quintal
Vadakkenchery,0.24,Tonnes,NR,Green Peas,8000,8800,8400,Rs/Quintal
Madhya Pradesh,,,,,,,,
Badnawar,0.4,Tonnes,NR,Green Peas,1765,2030,2000,Rs/Quintal
Jabalpur(F&V),372.9,Tonnes,NR,Green Peas,960,1340,1200,Rs/Quintal
Lashkar(F&V),56.5,Tonnes,NR,Green Peas,600,800,700,Rs/Quintal
Shivpuri(F&V),5,Tonnes,NR,Other,600,600,600,Rs/Quintal
Maharashtra,,,,,,,,
Mumbai,52,Tonnes,NR,White Fozi,5700,6500,6100,Rs/Quintal
Pune,8,Tonnes,NR,Other,7100,7600,7375,Rs/Quintal
Odisha,,,,,,,,
Koraput(Semilguda),4,Tonnes,NR,Other,3400,3500,3450,Rs/Quintal
Punjab,,,,,,,,
Batala,1.8,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Budalada,1,Tonnes,NR,Green Peas,1100,1500,1300,Rs/Quintal
Ropar,68,Tonnes,NR,Other,1000,1350,1200,Rs/Quintal
Sangrur,4.5,Tonnes,NR,Green Peas,1000,1100,1100,Rs/Quintal
Shahkot,2,Tonnes,NR,Other,1000,2500,1700,Rs/Quintal
Uttar Pradesh,,,,,,,,
Atrauli,9,Tonnes,NR,Green Peas,1030,1050,1040,Rs/Quintal
Barabanki,21,Tonnes,NR,Green Peas,1100,1200,1150,Rs/Quintal
Fatehpur,13,Tonnes,NR,Green Peas,850,960,900,Rs/Quintal
Khaga,81.5,Tonnes,NR,Green Peas,590,600,595,Rs/Quintal
Mainpuri,8,Tonnes,NR,Green Peas,800,950,900,Rs/Quintal
Mehmoodabad,14,Tonnes,NR,Gemin Peas Dal,850,1050,960,Rs/Quintal
Partaval,1,Tonnes,NR,Gemin Peas Dal,1475,1525,1500,Rs/Quintal
Raibareilly,35,Tonnes,NR,Green Peas,1000,1100,1060,Rs/Quintal
Saidpur,17,Tonnes,NR,Green Peas,1150,1250,1200,Rs/Quintal
Sikanderabad,3,Tonnes,NR,Green Peas,900,1100,970,Rs/Quintal
Sikarpur,0.7,Tonnes,NR,Green Peas,700,890,800,Rs/Quintal
Sultanpur,5,Tonnes,NR,Green Peas,1250,1400,1300,Rs/Quintal
Thanabhawan,0.4,Tonnes,NR,Green Peas,1000,1200,1120,Rs/Quintal
Unnao,185,Tonnes,NR,Green Peas,1150,1275,1225,Rs/Quintal
Yusufpur,455,Tonnes,NR,Green Peas,1100,1180,1160,Rs/Quintal
Uttrakhand,,,,,,,,
Bazpur,48,Tonnes,NR,Other,800,800,800,Rs/Quintal
Haridwar Union,14,Tonnes,NR,Other,400,700,600,Rs/Quintal
Jaspur(UC),1.5,Tonnes,NR,Other,800,800,800,Rs/Quintal
Kicchha,103,Tonnes,NR,Green Peas,700,1000,850,Rs/Quintal
Roorkee,4,Tonnes,NR,Other,500,800,680,Rs/Quintal
Rudrapur,600,Tonnes,NR,Other,700,800,750,Rs/Quintal
Sitarganj,41.5,Tonnes,NR,Gemin Peas Dal,600,800,700,Rs/Quintal
Guar Seed(Cluster Beans Seed),,,,,,,,
Gujarat,,,,,,,,
Bachau,6,Tonnes,NR,Whole,4150,4170,4160,Rs/Quintal
Bhiloda,0.3,Tonnes,NR,Other,4000,4150,4075,Rs/Quintal
Dhrol,0.8,Tonnes,NR,Other,3700,3940,3820,Rs/Quintal
Gondal,2.2,Tonnes,NR,Whole,3250,4150,4125,Rs/Quintal
Halvad,3,Tonnes,NR,Other,4000,4135,4050,Rs/Quintal
Jam Jodhpur,0.3,Tonnes,NR,Whole,3000,3900,3400,Rs/Quintal
Kadi,13.3,Tonnes,NR,Whole,4125,4195,4150,Rs/Quintal
Kalol,5.8,Tonnes,NR,Other,3780,3840,3800,Rs/Quintal
Mansa,0.8,Tonnes,NR,Split,4125,4200,4165,Rs/Quintal
Morbi,0.4,Tonnes,NR,Other,4035,4035,4035,Rs/Quintal
Savli,0.06,Tonnes,NR,Other,4050,4100,4075,Rs/Quintal
Siddhpur,17.67,Tonnes,NR,Split,4005,4155,4080,Rs/Quintal
Talod,12.9,Tonnes,NR,Other,4000,4195,4098,Rs/Quintal
Visnagar,41,Tonnes,NR,Other,3750,4180,3965,Rs/Quintal
Haryana,,,,,,,,
Adampur,158.1,Tonnes,NR,Other,3050,4161,4000,Rs/Quintal
Sirsa,157.5,Tonnes,NR,Other,3805,4170,4115,Rs/Quintal
Madhya Pradesh,,,,,,,,
Kailaras,8.4,Tonnes,NR,Whole,3890,3970,3951,Rs/Quintal
Neemuch,14,Tonnes,NR,Whole,3751,3810,3790,Rs/Quintal
Sabalgarh,5.6,Tonnes,NR,Other,3881,4730,4350,Rs/Quintal
Vijaypur,10.7,Tonnes,NR,Other,3840,3900,3880,Rs/Quintal
Rajasthan,,,,,,,,
Anoopgarh,45.9,Tonnes,NR,Other,4081,4176,4129,Rs/Quintal
Bagru,7.6,Tonnes,NR,Other,3900,3950,3925,Rs/Quintal
Barmer,21.8,Tonnes,NR,Other,4150,4250,4200,Rs/Quintal
Bijay Nagar,3.2,Tonnes,NR,Other,3455,4049,3900,Rs/Quintal
Bikaner (Grain),53.5,Tonnes,NR,Other,4155,4181,4168,Rs/Quintal
Chaksu,3.2,Tonnes,NR,Other,3801,4000,3950,Rs/Quintal
Gangapur City,18,Tonnes,NR,Other,3800,3831,3815,Rs/Quintal
Jaipur(Grain)(Chandpole),1.29,Tonnes,NR,Other,4000,4250,4125,Rs/Quintal
Jodhpur (Grain)(Mandor),3.7,Tonnes,NR,Other,4000,4100,4050,Rs/Quintal
Khairthal,15.9,Tonnes,NR,Other,3950,4050,4000,Rs/Quintal
Khajuwala,45.6,Tonnes,NR,Other,3850,4157,4110,Rs/Quintal
Kuchaman City,18,Tonnes,NR,Other,3850,4150,4140,Rs/Quintal
Malpura,72,Tonnes,NR,Other,3940,4060,4000,Rs/Quintal
Sangriya,27.8,Tonnes,NR,Other,3800,4125,4015,Rs/Quintal
Sojat Road,4.6,Tonnes,NR,Other,3862,4062,4041,Rs/Quintal
Sri Madhopur,13.1,Tonnes,NR,Other,3911,4080,3996,Rs/Quintal
Kabuli Chana(Chickpeas-White),,,,,,,,
Gujarat,,,,,,,,
Rajula,0.3,Tonnes,NR,Kabul,3915,4090,4003,Rs/Quintal
Kerala,,,,,,,,
Palakkad,1,Tonnes,NR,Kabuli Chana(Chickpeas-white),7000,7500,7300,Rs/Quintal
Vadakkenchery,0.23,Tonnes,NR,Kabuli Chana(Chickpeas-white),8500,9000,8750,Rs/Quintal
Madhya Pradesh,,,,,,,,
Agar,15,Tonnes,NR,Other,3730,5250,4300,Rs/Quintal
Badnagar,66.7,Tonnes,NR,Kabuli Chana(Chickpeas-white),4150,5699,5075,Rs/Quintal
Badnawar,9.3,Tonnes,NR,Kabuli Chana(Chickpeas-white),3500,5700,5000,Rs/Quintal
Badwani,50.4,Tonnes,NR,Kabuli Chana(Chickpeas-white),4800,6350,5369,Rs/Quintal
Daloda,1.4,Tonnes,NR,Other,3500,3900,3700,Rs/Quintal
Dhar,33.5,Tonnes,NR,Kabuli Chana(Chickpeas-white),3450,5900,5350,Rs/Quintal
Indore,473.9,Tonnes,NR,Other,4000,6405,5200,Rs/Quintal
Khargone,15,Tonnes,NR,Kabuli Chana(Chickpeas-white),3801,5000,4076,Rs/Quintal
Khategaon,149,Tonnes,NR,Kabuli Chana(Chickpeas-white),3851,5800,5000,Rs/Quintal
,,,NR,Other,3500,4423,3800,Rs/Quintal
Manawar,55.3,Tonnes,NR,Kabuli Chana(Chickpeas-white),5400,5725,5550,Rs/Quintal
Mandsaur,5,Tonnes,NR,Kabul,3581,5300,4440,Rs/Quintal
Mhow,5.8,Tonnes,NR,Other,3770,5461,4615,Rs/Quintal
Nalkehda,0.3,Tonnes,NR,Other,3300,3300,3300,Rs/Quintal
Neemuch,15.1,Tonnes,NR,White (whole),3400,5700,4200,Rs/Quintal
Rajgarh,2.3,Tonnes,NR,Kabuli Chana(Chickpeas-white),4200,5265,4500,Rs/Quintal
Ratlam,49.4,Tonnes,NR,Kabuli Chana(Chickpeas-white),3925,5480,4890,Rs/Quintal
Rehati,6,Tonnes,NR,Other,3501,3501,3501,Rs/Quintal
Sailana,0.5,Tonnes,NR,Other,4461,4501,4475,Rs/Quintal
Sanawad,32.3,Tonnes,NR,Kabuli Chana(Chickpeas-white),3660,5650,5249,Rs/Quintal
Shujalpur,92.17,Tonnes,NR,Other,4000,5566,4500,Rs/Quintal
Tarana,6,Tonnes,NR,Other,3401,5075,4921,Rs/Quintal
Ujjain,46.9,Tonnes,NR,Kabuli Chana(Chickpeas-white),2951,5626,4876,Rs/Quintal
Uttar Pradesh,,,,,,,,
Chandausi,4.5,Tonnes,NR,Kabul Small,4820,4920,4870,Rs/Quintal
Dhanura,0.4,Tonnes,NR,Kabul,3500,4000,3500,Rs/Quintal
Kulthi(Horse Gram),,,,,,,,
Gujarat,,,,,,,,
Jasdan,0.3,Tonnes,NR,Horse gram (Whole),3900,4500,4250,Rs/Quintal
Junagadh,21.1,Tonnes,NR,Horse gram (Whole),3250,4260,3900,Rs/Quintal
Porbandar,0.8,Tonnes,NR,Other,NR,3875,3875,Rs/Quintal
Visavadar,0.48,Tonnes,NR,Other,3625,4115,3870,Rs/Quintal
Karnataka,,,,,,,,
Bangalore,2,Tonnes,NR,Horse gram (Whole),3600,4000,3800,Rs/Quintal
Chintamani,19,Tonnes,NR,Horse gram (Whole),3500,3650,3600,Rs/Quintal
Chitradurga,NR,Tonnes,NR,Horse gram (Whole),3319,3451,3385,Rs/Quintal
Gundlupet,29,Tonnes,NR,Horse gram (Whole),3600,3600,3600,Rs/Quintal
Hubli (Amaragol),NR,Tonnes,NR,Horse gram (Whole),3009,3209,3009,Rs/Quintal
Laxmeshwar,NR,Tonnes,NR,Horse gram (Whole),3096,3691,3445,Rs/Quintal
Mysore (Bandipalya),4,Tonnes,NR,Horse gram (Whole),3689,3771,3738,Rs/Quintal
Madhya Pradesh,,,,,,,,
Gairatganj,32,Tonnes,NR,Other,3743,3898,3743,Rs/Quintal
Garhakota,1.7,Tonnes,NR,Other,3851,4026,3951,Rs/Quintal
Ichhawar,11.3,Tonnes,NR,Horse Gram Dal (Split),4090,4111,4111,Rs/Quintal
,,,NR,Medium,3691,4401,4380,Rs/Quintal
Khurai,21.3,Tonnes,NR,Horse gram (Whole),3510,4345,3900,Rs/Quintal
Kolaras,12,Tonnes,NR,Other,3500,4117,3980,Rs/Quintal
Mhow,22.8,Tonnes,NR,Horse gram (Whole),3501,4061,3780,Rs/Quintal
,,,NR,Other,3640,4071,3855,Rs/Quintal
Piplya,0.3,Tonnes,NR,Other,3252,3680,3572,Rs/Quintal
Shahpura(Jabalpur),2.55,Tonnes,NR,Other,3980,4005,3995,Rs/Quintal
Maharashtra,,,,,,,,
Ahmednagar,NR,Tonnes,NR,Other,6951,6951,6951,Rs/Quintal
Dhule,NR,Tonnes,NR,Other,2665,2665,2665,Rs/Quintal
Odisha,,,,,,,,
Attabira,0.5,Tonnes,NR,Other,4000,5000,5000,Rs/Quintal
Mottagaon,0.06,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Tamil Nadu,,,,,,,,
Vellore,0.05,Tonnes,NR,Other,3659,3659,3659,Rs/Quintal
Telangana,,,,,,,,
Badepalli,0.1,Tonnes,NR,Other,3711,3711,3711,Rs/Quintal
Uttar Pradesh,,,,,,,,
Naugarh,0.8,Tonnes,NR,Small,5050,5100,5075,Rs/Quintal
Lak(Teora),,,,,,,,
Chattisgarh,,,,,,,,
Bhatapara,5.7,Tonnes,NR,Other,3350,3625,3601,Rs/Quintal
Kawardha,0.1,Tonnes,NR,Other,3500,3585,3540,Rs/Quintal
Munguli,0.9,Tonnes,NR,Lak (Whole),3410,3600,3530,Rs/Quintal
Raipur,0.4,Tonnes,NR,Lak (Whole),3500,3500,3500,Rs/Quintal
Rajnandgaon,0.2,Tonnes,NR,Lak (Whole),3601,3601,3601,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bina,0.2,Tonnes,NR,Lak (Whole),3320,3320,3320,Rs/Quintal
Ganjbasoda,44.7,Tonnes,NR,Lak (Whole),2025,3615,3510,Rs/Quintal
Hanumana,33,Tonnes,NR,Lak (Whole),1700,1900,1800,Rs/Quintal
Mungawali,4.7,Tonnes,NR,Lak (Whole),2700,2700,2700,Rs/Quintal
Nainpur,5.6,Tonnes,NR,Lak (Whole),2900,2900,2900,Rs/Quintal
Rahatgarh,66,Tonnes,NR,Other,3350,3410,3380,Rs/Quintal
Sagar,2.6,Tonnes,NR,Lak (Whole),2450,3500,3200,Rs/Quintal
Sironj,2.3,Tonnes,NR,Other,3200,3410,3305,Rs/Quintal
Vidisha,3,Tonnes,NR,Other,3200,3400,3300,Rs/Quintal
Lentil (Masur)(Whole),,,,,,,,
Assam,,,,,,,,
Cachar,10,Tonnes,NR,Masur Dal,5200,7000,6800,Rs/Quintal
Howly,28,Tonnes,NR,Masur Dal,4400,5000,4500,Rs/Quintal
North Lakhimpur,15,Tonnes,NR,Masur Dal,5561,6000,5700,Rs/Quintal
Chattisgarh,,,,,,,,
Bhatapara,1.2,Tonnes,NR,Masoor Gola,3400,3946,3800,Rs/Quintal
Pendraroad,38.2,Tonnes,NR,Masoor Gola,2600,2650,2650,Rs/Quintal
Rajnandgaon,0.1,Tonnes,NR,Masoor Gola,3200,3200,3200,Rs/Quintal
Jharkhand,,,,,,,,
Giridih,8.37,Tonnes,NR,Masur Dal,4500,4580,4560,Rs/Quintal
Gumla,10,Tonnes,NR,Other,4000,4500,4250,Rs/Quintal
Khunti,NR,Tonnes,NR,Other,4400,4800,4600,Rs/Quintal
Madhya Pradesh,,,,,,,,
Agar,1.5,Tonnes,NR,Other,4000,4160,4050,Rs/Quintal
Akodia,0.27,Tonnes,NR,Other,3000,3850,3750,Rs/Quintal
Anuppur,3,Tonnes,NR,Other,3300,3300,3300,Rs/Quintal
Ashta,14,Tonnes,NR,Other,3661,3862,3837,Rs/Quintal
Badnagar,4.7,Tonnes,NR,Other,3671,3851,3751,Rs/Quintal
Badnawar,0.2,Tonnes,NR,Masoor Gola,3500,3500,3500,Rs/Quintal
Baikunthpur,4.47,Tonnes,NR,Masoor Gola,3890,3951,3920,Rs/Quintal
Bamora,2.8,Tonnes,NR,Masoor Gola,3700,4000,3959,Rs/Quintal
Begamganj,23.9,Tonnes,NR,Masur Dal,3200,4155,3700,Rs/Quintal
Berasia,0.3,Tonnes,NR,Masoor Gola,3600,3690,3600,Rs/Quintal
,,,NR,Other,3600,3690,3600,Rs/Quintal
Bina,66.6,Tonnes,NR,Masoor Gola,4030,4120,4075,Rs/Quintal
Damoh,24,Tonnes,NR,Masoor Gola,3705,4235,4100,Rs/Quintal
Deori,17,Tonnes,NR,Other,3800,4250,4250,Rs/Quintal
Devandranagar,17.1,Tonnes,NR,Other,3950,4025,4000,Rs/Quintal
Dewas,0.8,Tonnes,NR,Other,3716,3861,3800,Rs/Quintal
Gairatganj,9.9,Tonnes,NR,Other,3900,4150,4125,Rs/Quintal
Ganjbasoda,79,Tonnes,NR,Masoor Gola,3000,4150,3970,Rs/Quintal
Gotegaon,14.3,Tonnes,NR,Other,3925,3960,3950,Rs/Quintal
Indore,0.4,Tonnes,NR,Kala Masoor New,2000,2000,2000,Rs/Quintal
Jabalpur,48.8,Tonnes,NR,Kala Masoor New,3700,4000,3895,Rs/Quintal
Jatara,32.3,Tonnes,NR,Kala Masoor New,3200,3200,3200,Rs/Quintal
Jawar,0.1,Tonnes,NR,Other,3786,3786,3786,Rs/Quintal
Jeerapur,10.6,Tonnes,NR,Other,3500,4100,3800,Rs/Quintal
Kalapipal,1.32,Tonnes,NR,Masoor Gola,3000,3650,3360,Rs/Quintal
Katni,46.1,Tonnes,NR,Other,3740,4213,4031,Rs/Quintal
Khurai,6.5,Tonnes,NR,Other,3540,4420,4000,Rs/Quintal
Kolaras,1,Tonnes,NR,Other,3825,3936,3900,Rs/Quintal
Kurawar,8.4,Tonnes,NR,Other,3600,3900,3800,Rs/Quintal
Kurwai,10.2,Tonnes,NR,Other,3700,3850,3800,Rs/Quintal
Lateri,0.2,Tonnes,NR,Other,4050,4050,4050,Rs/Quintal
LavKush Nagar(Laundi),3.4,Tonnes,NR,Other,3800,3850,3825,Rs/Quintal
Manasa,3,Tonnes,NR,Other,3870,3900,3885,Rs/Quintal
Mandsaur,7,Tonnes,NR,Other,3776,4101,3930,Rs/Quintal
Mungawali,3.5,Tonnes,NR,Kala Masoor New,3900,3950,3945,Rs/Quintal
Nainpur,21.45,Tonnes,NR,Other,3600,4250,4250,Rs/Quintal
Nalkehda,6.3,Tonnes,NR,Other,4000,4236,4095,Rs/Quintal
Narsinghgarh,4.3,Tonnes,NR,Other,3400,4020,3900,Rs/Quintal
Neemuch,0.9,Tonnes,NR,Masoor Gola,3866,3866,3866,Rs/Quintal
Piplya,0.1,Tonnes,NR,Other,3776,3776,3776,Rs/Quintal
Rahatgarh,13.7,Tonnes,NR,Other,3520,3950,3735,Rs/Quintal
Ramnagar,5.52,Tonnes,NR,Other,3600,3600,3600,Rs/Quintal
Rewa,3.6,Tonnes,NR,Other,3671,3950,3825,Rs/Quintal
Sagar,68.5,Tonnes,NR,Other,3600,4685,4200,Rs/Quintal
Sarangpur,2,Tonnes,NR,Other,3845,3871,3849,Rs/Quintal
Sehore,0.4,Tonnes,NR,Masur Dal,3450,3930,3875,Rs/Quintal
Shujalpur,27.21,Tonnes,NR,Other,3500,4071,3900,Rs/Quintal
Sihora,3.4,Tonnes,NR,Other,3876,4150,4081,Rs/Quintal
Sironj,14.1,Tonnes,NR,Other,3910,4018,3964,Rs/Quintal
Tendukheda,10,Tonnes,NR,Other,3600,3800,3700,Rs/Quintal
Vidisha,24,Tonnes,NR,Other,3450,4200,4100,Rs/Quintal
Maharashtra,,,,,,,,
Pune,3,Tonnes,NR,Other,4650,5150,4900,Rs/Quintal
Rajasthan,,,,,,,,
Bundi,0.2,Tonnes,NR,Other,4200,4200,4200,Rs/Quintal
DEI(Bundi),0.3,Tonnes,NR,Other,4300,4451,4375,Rs/Quintal
Pratapgarh,12.7,Tonnes,NR,Other,3381,4091,3836,Rs/Quintal
Uttar Pradesh,,,,,,,,
Agra,9.5,Tonnes,NR,Kala Masoor New,5000,5200,5120,Rs/Quintal
Aligarh,2.5,Tonnes,NR,Masoor Gola,4950,5050,5000,Rs/Quintal
Atarra,6,Tonnes,NR,Masoor Gola,3600,3800,3700,Rs/Quintal
Auraiya,1,Tonnes,NR,Kala Masoor New,3600,3800,3700,Rs/Quintal
Azamgarh,1.5,Tonnes,NR,Masoor Gola,4400,4500,4450,Rs/Quintal
Baberu,2.5,Tonnes,NR,Masoor Gola,3850,4010,3930,Rs/Quintal
Ballia,9,Tonnes,NR,Masoor Gola,4300,4400,4360,Rs/Quintal
Banda,6,Tonnes,NR,Masoor Gola,4000,4100,4050,Rs/Quintal
Charkhari,3.5,Tonnes,NR,Kala Masoor New,3600,3700,3650,Rs/Quintal
Dadri,15,Tonnes,NR,Masoor Gola,4300,4400,4350,Rs/Quintal
Faizabad,1,Tonnes,NR,Masoor Gola,5025,5100,5050,Rs/Quintal
Gadaura,1,Tonnes,NR,Masoor Gola,4100,4300,4200,Rs/Quintal
Gazipur,7,Tonnes,NR,Masoor Gola,4320,4380,4360,Rs/Quintal
Golagokarnath,12,Tonnes,NR,Masoor Gola,4600,4800,4720,Rs/Quintal
Gonda,4,Tonnes,NR,Masoor Gola,4385,4400,4395,Rs/Quintal
Gurusarai,1.5,Tonnes,NR,Masoor Gola,3250,3500,3400,Rs/Quintal
Haathras,19.8,Tonnes,NR,Masoor Gola,4100,4200,4156,Rs/Quintal
Jafarganj,0.3,Tonnes,NR,Kala Masoor New,4200,4300,4250,Rs/Quintal
Jangipura,5,Tonnes,NR,Masoor Gola,4320,4380,4360,Rs/Quintal
Jhansi,5,Tonnes,NR,Masoor Gola,3250,3450,3370,Rs/Quintal
Kadaura,0.9,Tonnes,NR,Kala Masoor New,3500,3550,3525,Rs/Quintal
Kanpur(Grain),50,Tonnes,NR,Kala Masoor New,3800,3900,3860,Rs/Quintal
Karvi,4.5,Tonnes,NR,Masoor Gola,3970,4050,4000,Rs/Quintal
Kopaganj,3.8,Tonnes,NR,Masoor Gola,4400,4500,4450,Rs/Quintal
Lalitpur,35,Tonnes,NR,Masoor Gola,4280,4380,4320,Rs/Quintal
Mahoba,36.5,Tonnes,NR,Other,3600,3650,3630,Rs/Quintal
Mirzapur,2.5,Tonnes,NR,Masoor Gola,4320,4370,4345,Rs/Quintal
Muradabad,5,Tonnes,NR,Masoor Gola,4450,4500,4475,Rs/Quintal
Orai,3.5,Tonnes,NR,Kala Masoor New,3900,3960,3930,Rs/Quintal
Partaval,1.2,Tonnes,NR,Masoor Gola,4225,4300,4255,Rs/Quintal
Pilibhit,3,Tonnes,NR,Kala Masoor New,4450,4480,4465,Rs/Quintal
Raath,8,Tonnes,NR,Kala Masoor New,3900,4000,3950,Rs/Quintal
Rampur,30,Tonnes,NR,Masoor Gola,4450,4550,4500,Rs/Quintal
Safdarganj,3,Tonnes,NR,Kala Masoor New,4400,4500,4450,Rs/Quintal
Saharanpur,3,Tonnes,NR,Masoor Gola,4285,4510,4400,Rs/Quintal
Sahiyapur,0.2,Tonnes,NR,Masoor Gola,4300,4420,4360,Rs/Quintal
Shahabad(New Mandi),2.2,Tonnes,NR,Kala Masoor New,4230,4310,4280,Rs/Quintal
Sitapur,6,Tonnes,NR,Kala Masoor New,4800,5000,4900,Rs/Quintal
Soharatgarh,0.5,Tonnes,NR,Masoor Gola,4380,4400,4390,Rs/Quintal
Tamkuhi Road,3.5,Tonnes,NR,Masoor Gola,4200,4300,4250,Rs/Quintal
Varanasi(Grain),18,Tonnes,NR,Masoor Gola,4425,4480,4450,Rs/Quintal
Viswan,2,Tonnes,NR,Other,4200,4300,4250,Rs/Quintal
Uttrakhand,,,,,,,,
Roorkee,0.6,Tonnes,NR,Other,5700,5900,5800,Rs/Quintal
West Bengal,,,,,,,,
Asansol,12,Tonnes,NR,Masur Dal,5900,6100,6000,Rs/Quintal
Balarampur,0.6,Tonnes,NR,Other,5450,5480,5470,Rs/Quintal
Durgapur,22,Tonnes,NR,Other,5000,5100,5050,Rs/Quintal
English Bazar,8.6,Tonnes,NR,Masur Dal,6000,6200,6100,Rs/Quintal
Kasipur,0.35,Tonnes,NR,Other,5400,5440,5420,Rs/Quintal
Siliguri,32,Tonnes,NR,Masur Dal,5500,6500,6000,Rs/Quintal
Masur Dal,,,,,,,,
Assam,,,,,,,,
Dhing,38,Tonnes,NR,Masoor Gola,4800,5500,5200,Rs/Quintal
,,,NR,Masur Dal,5600,6000,5800,Rs/Quintal
Goalpara,9,Tonnes,NR,Masur Dal,5600,6500,6100,Rs/Quintal
Jorhat,550,Tonnes,NR,Masur Dal,5300,6700,6300,Rs/Quintal
Madhya Pradesh,,,,,,,,
Daloda,2.3,Tonnes,NR,Masoor Gola,3700,3980,3800,Rs/Quintal
Maharashtra,,,,,,,,
Mumbai,97,Tonnes,NR,Other,4800,5200,5000,Rs/Quintal
Manipur,,,,,,,,
Bishenpur,0.6,Tonnes,NR,Masur Dal,7300,7350,7300,Rs/Quintal
Imphal,5.4,Tonnes,NR,Masur Dal,NR,7000,7000,Rs/Quintal
Lamlong Bazaar,0.3,Tonnes,NR,Masur Dal,NR,7200,7200,Rs/Quintal
